"X","work","home","num_of_workers","BG","origin_lat","origin_lon","dest_lat","dest_lon","distance","duration","dest_time","far"
381,60590886011005,60650301043024,1,60650301043,33.999774,-117.3589672,33.7765671,-117.9473162,72619,2923,9.81194444444444,"40-80"
382,60590888015001,60650301043012,1,60650301043,34.0027005,-117.3645093,33.7714104,-117.9806018,74872,2979,9.8275,"40-80"
383,60590890032012,60650301043012,1,60650301043,34.0027005,-117.3645093,33.7622402,-117.9222213,69597,2844,9.79,"40-80"
384,60590992204001,60650301043015,1,60650301043,34.0035562,-117.3620745,33.6472379,-117.9730979,82630,3342,9.92833333333333,"80-120"
385,60590992251003,60650301043025,1,60650301043,34.0012498,-117.3620103,33.7286124,-117.9546533,76326,3274,9.90944444444444,"40-80"
386,60590992271005,60650301043016,1,60650301043,34.0031124,-117.3597635,33.7291985,-117.9198846,73646,3044,9.84555555555556,"40-80"
387,60590992293002,60650301043006,1,60650301043,34.0060829,-117.3684308,33.7127609,-117.9272024,77722,3352,9.93111111111111,"40-80"
388,60590992301004,60650301043012,1,60650301043,34.0027005,-117.3645093,33.6895233,-117.9522646,80702,3241,9.90027777777778,"80-120"
389,60590992501000,60650301043015,1,60650301043,34.0035562,-117.3620745,33.71524,-117.95449,80359,3044,9.84555555555556,"80-120"
390,60590993082002,60650301043003,1,60650301043,34.0061374,-117.3645666,33.6762585,-118.010914,89071,3948,10.0966666666667,"80-120"
391,60590994112000,60650301043000,1,60650301043,34.0077899,-117.3671563,33.719711,-117.9985431,83734,3583,9.99527777777778,"80-120"
392,60590994132000,60650301043015,1,60650301043,34.0035562,-117.3620745,33.7011238,-117.9891431,83728,3404,9.94555555555556,"80-120"
393,60590994153012,60650301043002,1,60650301043,34.0066547,-117.3656066,33.7014746,-118.0275141,91271,3814,10.0594444444444,"80-120"
394,60590994171023,60650301043014,1,60650301043,34.004874,-117.3629136,33.7089105,-118.0597425,90415,3724,10.0344444444444,"80-120"
395,60590999042000,60650301043024,1,60650301043,33.999774,-117.3589672,33.7646405,-117.9986209,78906,2971,9.82527777777778,"40-80"
396,60591100153002,60650301043024,1,60650301043,33.999774,-117.3589672,33.7887711,-118.0544441,83948,3289,9.91361111111111,"80-120"
397,60591101082017,60650301043021,1,60650301043,33.9995933,-117.3546803,33.8044414,-118.0671287,90063,3468,9.96333333333333,"80-120"
398,60591101094009,60650301043024,1,60650301043,33.999774,-117.3589672,33.8181545,-118.0221757,77333,3213,9.8925,"40-80"
399,60591101131056,60650301043012,1,60650301043,34.0027005,-117.3645093,33.8038413,-118.0153558,76718,3355,9.93194444444444,"40-80"
400,60591103032011,60650301043007,1,60650301043,34.0017148,-117.3652335,33.8409603,-118.0179487,72408,2879,9.79972222222222,"40-80"
401,60591104023001,60650301043016,1,60650301043,34.0031124,-117.3597635,33.8461526,-117.997884,72186,2897,9.80472222222222,"40-80"
402,60591105004007,60650301043021,1,60650301043,33.9995933,-117.3546803,33.8622373,-118.0211872,71619,2783,9.77305555555555,"40-80"
403,60591105004017,60650301043012,1,60650301043,34.0027005,-117.3645093,33.8647263,-118.0112447,70835,2773,9.77027777777778,"40-80"
404,60591106032002,60650301043025,1,60650301043,34.0012498,-117.3620103,33.8719502,-118.0004563,69555,2723,9.75638888888889,"40-80"
405,60599800001001,60650301043012,2,60650301043,34.0027005,-117.3645093,33.8153965,-117.9161241,70108,2687,9.74638888888889,"40-80"
406,60599800001005,60650301043021,1,60650301043,33.9995933,-117.3546803,33.8097238,-117.9152004,71092,2894,9.80388888888889,"40-80"
407,60650301011007,60650301043003,1,60650301043,34.0061374,-117.3645666,33.9985962,-117.3491359,2081,281,9.07805555555556,"0-40"
408,60650301011007,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9985962,-117.3491359,1741,226,9.06277777777778,"0-40"
409,60650301011024,60650301043019,1,60650301043,34.0021066,-117.3555449,33.9930247,-117.3535903,1730,193,9.05361111111111,"0-40"
410,60650301031005,60650301043007,1,60650301043,34.0017148,-117.3652335,33.9883581,-117.364398,1841,266,9.07388888888889,"0-40"
411,60650301032000,60650301043007,1,60650301043,34.0017148,-117.3652335,33.9935573,-117.3608145,1540,208,9.05777777777778,"0-40"
412,60650301032000,60650301043008,1,60650301043,34.0033684,-117.3675451,33.9935573,-117.3608145,1989,303,9.08416666666667,"0-40"
413,60650301032013,60650301043000,1,60650301043,34.0077899,-117.3671563,33.9926019,-117.3685712,3018,311,9.08638888888889,"0-40"
414,60650301032013,60650301043012,1,60650301043,34.0027005,-117.3645093,33.9926019,-117.3685712,2596,325,9.09027777777778,"0-40"
415,60650301041000,60650301043001,2,60650301043,34.0070262,-117.3681027,34.0125167,-117.3691128,1975,258,9.07166666666667,"0-40"
416,60650301041000,60650301043002,2,60650301043,34.0066547,-117.3656066,34.0125167,-117.3691128,1696,202,9.05611111111111,"0-40"
417,60650301041000,60650301043003,1,60650301043,34.0061374,-117.3645666,34.0125167,-117.3691128,1618,230,9.06388888888889,"0-40"
418,60650301041000,60650301043006,2,60650301043,34.0060829,-117.3684308,34.0125167,-117.3691128,2345,296,9.08222222222222,"0-40"
419,60650301041000,60650301043007,1,60650301043,34.0017148,-117.3652335,34.0125167,-117.3691128,2098,218,9.06055555555556,"0-40"
420,60650301041000,60650301043015,2,60650301043,34.0035562,-117.3620745,34.0125167,-117.3691128,1944,238,9.06611111111111,"0-40"
421,60650301041000,60650301043016,1,60650301043,34.0031124,-117.3597635,34.0125167,-117.3691128,2088,248,9.06888888888889,"0-40"
422,60650301041000,60650301043021,1,60650301043,33.9995933,-117.3546803,34.0125167,-117.3691128,2759,309,9.08583333333333,"0-40"
423,60650301041000,60650301043022,1,60650301043,34.000118,-117.3569394,34.0125167,-117.3691128,3007,321,9.08916666666667,"0-40"
424,60650301041000,60650301043025,1,60650301043,34.0012498,-117.3620103,34.0125167,-117.3691128,2688,313,9.08694444444444,"0-40"
425,60650301041005,60650301043015,1,60650301043,34.0035562,-117.3620745,34.0140964,-117.3656283,1738,232,9.06444444444444,"0-40"
426,60650301041005,60650301043017,1,60650301043,34.0025476,-117.3582775,34.0140964,-117.3656283,1994,219,9.06083333333333,"0-40"
427,60650301041010,60650301043022,1,60650301043,34.000118,-117.3569394,34.0061107,-117.3721362,2314,340,9.09444444444444,"0-40"
428,60650301042000,60650301043006,1,60650301043,34.0060829,-117.3684308,34.0026083,-117.3717458,1555,237,9.06583333333333,"0-40"
429,60650301042000,60650301043010,1,60650301043,34.0046433,-117.3693954,34.0026083,-117.3717458,1320,222,9.06166666666667,"0-40"
430,60650301042000,60650301043011,1,60650301043,34.0053209,-117.3676212,34.0026083,-117.3717458,1582,234,9.065,"0-40"
431,60650301042000,60650301043012,1,60650301043,34.0027005,-117.3645093,34.0026083,-117.3717458,1965,288,9.08,"0-40"
432,60650301042000,60650301043014,1,60650301043,34.004874,-117.3629136,34.0026083,-117.3717458,2661,357,9.09916666666667,"0-40"
433,60650301042000,60650301043016,2,60650301043,34.0031124,-117.3597635,34.0026083,-117.3717458,2881,376,9.10444444444444,"0-40"
434,60650301042000,60650301043021,1,60650301043,33.9995933,-117.3546803,34.0026083,-117.3717458,3552,436,9.12111111111111,"0-40"
435,60650301042000,60650301043024,1,60650301043,33.999774,-117.3589672,34.0026083,-117.3717458,2428,330,9.09166666666667,"0-40"
436,60650301042000,60650301043025,1,60650301043,34.0012498,-117.3620103,34.0026083,-117.3717458,2399,338,9.09388888888889,"0-40"
437,60650301042001,60650301043012,1,60650301043,34.0027005,-117.3645093,34.0011533,-117.3741611,1863,269,9.07472222222222,"0-40"
438,60650301042001,60650301043016,2,60650301043,34.0031124,-117.3597635,34.0011533,-117.3741611,1999,349,9.09694444444444,"0-40"
439,60650301042001,60650301043024,1,60650301043,33.999774,-117.3589672,34.0011533,-117.3741611,1903,301,9.08361111111111,"0-40"
440,60650301042002,60650301043006,1,60650301043,34.0060829,-117.3684308,34.0009521,-117.3725553,1537,237,9.06583333333333,"0-40"
441,60650301042002,60650301043012,1,60650301043,34.0027005,-117.3645093,34.0009521,-117.3725553,1947,289,9.08027777777778,"0-40"
442,60650301042002,60650301043015,1,60650301043,34.0035562,-117.3620745,34.0009521,-117.3725553,2230,286,9.07944444444444,"0-40"
443,60650301042002,60650301043026,1,60650301043,34.0006773,-117.3625596,34.0009521,-117.3725553,2383,339,9.09416666666667,"0-40"
444,60650301043001,60650301043017,1,60650301043,34.0025476,-117.3582775,34.0070262,-117.3681027,1285,161,9.04472222222222,"0-40"
445,60650301043007,60650301043007,1,60650301043,34.0017148,-117.3652335,34.0017148,-117.3652335,0,0,9,"0-40"
446,60650301043007,60650301043026,1,60650301043,34.0006773,-117.3625596,34.0017148,-117.3652335,826,138,9.03833333333333,"0-40"
447,60650301043012,60650301043013,1,60650301043,34.004432,-117.3652038,34.0027005,-117.3645093,1086,204,9.05666666666667,"0-40"
448,60650301043018,60650301043015,1,60650301043,34.0035562,-117.3620745,34.0025766,-117.3569321,808,111,9.03083333333333,"0-40"
449,60650301043025,60650301043006,1,60650301043,34.0060829,-117.3684308,34.0012498,-117.3620103,2144,272,9.07555555555555,"0-40"
450,60650301043025,60650301043010,1,60650301043,34.0046433,-117.3693954,34.0012498,-117.3620103,1374,228,9.06333333333333,"0-40"
451,60650301043025,60650301043017,1,60650301043,34.0025476,-117.3582775,34.0012498,-117.3620103,489,60,9.01666666666667,"0-40"
452,60650301043025,60650301043021,1,60650301043,33.9995933,-117.3546803,34.0012498,-117.3620103,1364,193,9.05361111111111,"0-40"
453,60650301043025,60650301043022,1,60650301043,34.000118,-117.3569394,34.0012498,-117.3620103,882,139,9.03861111111111,"0-40"
454,60650302001002,60650301043016,1,60650301043,34.0031124,-117.3597635,34.003686,-117.3789294,2966,394,9.10944444444444,"0-40"
455,60650303001009,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9844264,-117.3701064,4621,395,9.10972222222222,"0-40"
456,60650303001016,60650301043007,1,60650301043,34.0017148,-117.3652335,33.982653,-117.3682587,2688,354,9.09833333333333,"0-40"
457,60650303001016,60650301043010,1,60650301043,34.0046433,-117.3693954,33.982653,-117.3682587,3225,417,9.11583333333333,"0-40"
458,60650303001016,60650301043017,1,60650301043,34.0025476,-117.3582775,33.982653,-117.3682587,3038,361,9.10027777777778,"0-40"
459,60650303001016,60650301043024,1,60650301043,33.999774,-117.3589672,33.982653,-117.3682587,2923,381,9.10583333333333,"0-40"
460,60650303001023,60650301043014,1,60650301043,34.004874,-117.3629136,33.9816278,-117.3723722,4574,378,9.105,"0-40"
461,60650303001024,60650301043000,1,60650301043,34.0077899,-117.3671563,33.9806203,-117.3730507,3579,492,9.13666666666667,"0-40"
462,60650303001024,60650301043012,1,60650301043,34.0027005,-117.3645093,33.9806203,-117.3730507,3158,506,9.14055555555556,"0-40"
463,60650303002000,60650301043013,1,60650301043,34.004432,-117.3652038,33.9776978,-117.3720413,3741,517,9.14361111111111,"0-40"
464,60650303002002,60650301043001,1,60650301043,34.0070262,-117.3681027,33.9781693,-117.3731769,4246,548,9.15222222222222,"0-40"
465,60650303002002,60650301043010,1,60650301043,34.0046433,-117.3693954,33.9781693,-117.3731769,3679,505,9.14027777777778,"0-40"
466,60650303002002,60650301043012,3,60650301043,34.0027005,-117.3645093,33.9781693,-117.3731769,3638,506,9.14055555555556,"0-40"
467,60650303002002,60650301043013,1,60650301043,34.004432,-117.3652038,33.9781693,-117.3731769,3778,535,9.14861111111111,"0-40"
468,60650303002002,60650301043015,1,60650301043,34.0035562,-117.3620745,33.9781693,-117.3731769,3539,467,9.12972222222222,"0-40"
469,60650303002002,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9781693,-117.3731769,4681,414,9.115,"0-40"
470,60650303002002,60650301043017,1,60650301043,34.0025476,-117.3582775,33.9781693,-117.3731769,4410,360,9.1,"0-40"
471,60650303002002,60650301043019,2,60650301043,34.0021066,-117.3555449,33.9781693,-117.3731769,3951,317,9.08805555555556,"0-40"
472,60650303002002,60650301043024,1,60650301043,33.999774,-117.3589672,33.9781693,-117.3731769,4785,377,9.10472222222222,"0-40"
473,60650303002002,60650301043028,1,60650301043,33.9977595,-117.3561719,33.9781693,-117.3731769,4237,322,9.08944444444444,"0-40"
474,60650303002003,60650301043006,1,60650301043,34.0060829,-117.3684308,33.9787023,-117.3743157,3954,502,9.13944444444444,"0-40"
475,60650303002003,60650301043012,2,60650301043,34.0027005,-117.3645093,33.9787023,-117.3743157,3706,518,9.14388888888889,"0-40"
476,60650303002003,60650301043017,2,60650301043,34.0025476,-117.3582775,33.9787023,-117.3743157,4478,373,9.10361111111111,"0-40"
477,60650303002003,60650301043025,1,60650301043,34.0012498,-117.3620103,33.9787023,-117.3743157,3736,421,9.11694444444444,"0-40"
478,60650303002013,60650301043006,1,60650301043,34.0060829,-117.3684308,33.974346,-117.3778577,4512,562,9.15611111111111,"0-40"
479,60650303002016,60650301043007,1,60650301043,34.0017148,-117.3652335,33.9739736,-117.3768889,4463,371,9.10305555555555,"0-40"
480,60650303002016,60650301043015,1,60650301043,34.0035562,-117.3620745,33.9739736,-117.3768889,4755,404,9.11222222222222,"0-40"
481,60650303002016,60650301043020,1,60650301043,34.0013337,-117.3535595,33.9739736,-117.3768889,4549,300,9.08333333333333,"0-40"
482,60650303002019,60650301043001,1,60650301043,34.0070262,-117.3681027,33.9737608,-117.3745334,5928,513,9.1425,"0-40"
483,60650303002019,60650301043010,1,60650301043,34.0046433,-117.3693954,33.9737608,-117.3745334,4813,474,9.13166666666667,"0-40"
484,60650303002019,60650301043012,1,60650301043,34.0027005,-117.3645093,33.9737608,-117.3745334,4649,444,9.12333333333333,"0-40"
485,60650303002019,60650301043014,1,60650301043,34.004874,-117.3629136,33.9737608,-117.3745334,5311,425,9.11805555555556,"0-40"
486,60650303002019,60650301043015,1,60650301043,34.0035562,-117.3620745,33.9737608,-117.3745334,4550,406,9.11277777777778,"0-40"
487,60650303002019,60650301043021,1,60650301043,33.9995933,-117.3546803,33.9737608,-117.3745334,4764,377,9.10472222222222,"0-40"
488,60650303002019,60650301043027,1,60650301043,34.0036865,-117.3687194,33.9737608,-117.3745334,4575,440,9.12222222222222,"0-40"
489,60650303003004,60650301043012,1,60650301043,34.0027005,-117.3645093,33.9798006,-117.3767178,3403,502,9.13944444444444,"0-40"
490,60650303003004,60650301043017,1,60650301043,34.0025476,-117.3582775,33.9798006,-117.3767178,3363,437,9.12138888888889,"0-40"
491,60650303003010,60650301043007,1,60650301043,34.0017148,-117.3652335,33.9789984,-117.380372,3464,492,9.13666666666667,"0-40"
492,60650303003010,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9789984,-117.380372,5936,512,9.14222222222222,"0-40"
493,60650303003010,60650301043022,1,60650301043,34.000118,-117.3569394,33.9789984,-117.380372,6091,473,9.13138888888889,"0-40"
494,60650303003012,60650301043012,1,60650301043,34.0027005,-117.3645093,33.9783027,-117.3815813,4139,577,9.16027777777778,"0-40"
495,60650303003013,60650301043002,1,60650301043,34.0066547,-117.3656066,33.9757402,-117.3834558,4568,623,9.17305555555556,"0-40"
496,60650303003013,60650301043020,1,60650301043,34.0013337,-117.3535595,33.9757402,-117.3834558,5191,444,9.12333333333333,"0-40"
497,60650303004000,60650301043000,1,60650301043,34.0077899,-117.3671563,33.9858709,-117.371868,3052,354,9.09833333333333,"0-40"
498,60650303004000,60650301043001,1,60650301043,34.0070262,-117.3681027,33.9858709,-117.371868,3070,363,9.10083333333333,"0-40"
499,60650303004000,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9858709,-117.371868,3178,393,9.10916666666667,"0-40"
500,60650303004014,60650301043014,2,60650301043,34.004874,-117.3629136,33.9832965,-117.3759614,3373,487,9.13527777777778,"0-40"
501,60650303004016,60650301043010,1,60650301043,34.0046433,-117.3693954,33.9837473,-117.3740735,2791,359,9.09972222222222,"0-40"
502,60650303004017,60650301043003,1,60650301043,34.0061374,-117.3645666,33.9831843,-117.3728545,3237,480,9.13333333333333,"0-40"
503,60650303004017,60650301043007,1,60650301043,34.0017148,-117.3652335,33.9831843,-117.3728545,2597,394,9.10944444444444,"0-40"
504,60650303004017,60650301043010,1,60650301043,34.0046433,-117.3693954,33.9831843,-117.3728545,3041,443,9.12305555555556,"0-40"
505,60650303004017,60650301043012,2,60650301043,34.0027005,-117.3645093,33.9831843,-117.3728545,2987,466,9.12944444444445,"0-40"
506,60650303004017,60650301043021,1,60650301043,33.9995933,-117.3546803,33.9831843,-117.3728545,4047,363,9.10083333333333,"0-40"
507,60650303004017,60650301043022,1,60650301043,34.000118,-117.3569394,33.9831843,-117.3728545,4668,376,9.10444444444444,"0-40"
508,60650303004017,60650301043026,1,60650301043,34.0006773,-117.3625596,33.9831843,-117.3728545,2805,428,9.11888888888889,"0-40"
509,60650303004019,60650301043012,1,60650301043,34.0027005,-117.3645093,33.9827404,-117.3747446,3035,473,9.13138888888889,"0-40"
510,60650303004019,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9827404,-117.3747446,4683,438,9.12166666666667,"0-40"
511,60650303004019,60650301043024,1,60650301043,33.999774,-117.3589672,33.9827404,-117.3747446,4787,401,9.11138888888889,"0-40"
512,60650303004019,60650301043027,1,60650301043,34.0036865,-117.3687194,33.9827404,-117.3747446,2683,382,9.10611111111111,"0-40"
513,60650303004020,60650301043003,1,60650301043,34.0061374,-117.3645666,33.9818496,-117.3755305,3339,457,9.12694444444444,"0-40"
514,60650303004020,60650301043019,1,60650301043,34.0021066,-117.3555449,33.9818496,-117.3755305,4137,378,9.105,"0-40"
515,60650303004024,60650301043001,1,60650301043,34.0070262,-117.3681027,33.9823848,-117.3796079,3729,488,9.13555555555556,"0-40"
516,60650303004026,60650301043021,1,60650301043,33.9995933,-117.3546803,33.9811277,-117.3774298,4623,487,9.13527777777778,"0-40"
517,60650303004027,60650301043006,2,60650301043,34.0060829,-117.3684308,33.980493,-117.3754859,3773,504,9.14,"0-40"
518,60650303004027,60650301043012,1,60650301043,34.0027005,-117.3645093,33.980493,-117.3754859,3414,527,9.14638888888889,"0-40"
519,60650303004027,60650301043015,1,60650301043,34.0035562,-117.3620745,33.980493,-117.3754859,3316,488,9.13555555555556,"0-40"
520,60650303004028,60650301043008,1,60650301043,34.0033684,-117.3675451,33.9812172,-117.3743918,3186,475,9.13194444444444,"0-40"
521,60650303004028,60650301043015,1,60650301043,34.0035562,-117.3620745,33.9812172,-117.3743918,3178,475,9.13194444444444,"0-40"
522,60650303004028,60650301043024,1,60650301043,33.999774,-117.3589672,33.9812172,-117.3743918,3122,468,9.13,"0-40"
523,60650303005012,60650301043021,1,60650301043,33.9995933,-117.3546803,33.9871813,-117.3733614,3302,435,9.12083333333333,"0-40"
524,60650304001023,60650301043010,1,60650301043,34.0046433,-117.3693954,33.9782419,-117.3622277,4010,488,9.13555555555556,"0-40"
525,60650304002003,60650301043001,1,60650301043,34.0070262,-117.3681027,33.9677553,-117.3634085,7128,652,9.18111111111111,"0-40"
526,60650304003003,60650301043021,1,60650301043,33.9995933,-117.3546803,33.9719424,-117.3710053,4855,365,9.10138888888889,"0-40"
527,60650305021000,60650301043003,1,60650301043,34.0061374,-117.3645666,33.9929104,-117.3503257,2771,353,9.09805555555556,"0-40"
528,60650305021000,60650301043015,1,60650301043,34.0035562,-117.3620745,33.9929104,-117.3503257,2588,303,9.08416666666667,"0-40"
529,60650305021000,60650301043022,1,60650301043,34.000118,-117.3569394,33.9929104,-117.3503257,2454,328,9.09111111111111,"0-40"
530,60650305021000,60650301043024,1,60650301043,33.999774,-117.3589672,33.9929104,-117.3503257,2939,347,9.09638888888889,"0-40"
531,60650305021014,60650301043001,1,60650301043,34.0070262,-117.3681027,33.9884484,-117.3534478,4434,504,9.14,"0-40"
532,60650305021014,60650301043003,1,60650301043,34.0061374,-117.3645666,33.9884484,-117.3534478,4077,475,9.13194444444444,"0-40"
533,60650305021014,60650301043012,1,60650301043,34.0027005,-117.3645093,33.9884484,-117.3534478,3474,512,9.14222222222222,"0-40"
534,60650305021014,60650301043022,1,60650301043,34.000118,-117.3569394,33.9884484,-117.3534478,3296,430,9.11944444444444,"0-40"
535,60650305021016,60650301043000,1,60650301043,34.0077899,-117.3671563,33.9848224,-117.353538,4847,512,9.14222222222222,"0-40"
536,60650305021016,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9848224,-117.353538,4335,485,9.13472222222222,"0-40"
537,60650305021016,60650301043017,2,60650301043,34.0025476,-117.3582775,33.9848224,-117.353538,4064,431,9.11972222222222,"0-40"
538,60650305021016,60650301043022,1,60650301043,34.000118,-117.3569394,33.9848224,-117.353538,3591,512,9.14222222222222,"0-40"
539,60650305021017,60650301043027,1,60650301043,34.0036865,-117.3687194,33.9846318,-117.3601783,3480,433,9.12027777777778,"0-40"
540,60650306021002,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9513355,-117.3675997,10945,760,9.21111111111111,"0-40"
541,60650306031017,60650301043021,1,60650301043,33.9995933,-117.3546803,33.9555013,-117.3685108,8771,602,9.16722222222222,"0-40"
542,60650307001006,60650301043006,1,60650301043,34.0060829,-117.3684308,33.9713121,-117.3830849,4978,612,9.17,"0-40"
543,60650307001006,60650301043008,1,60650301043,34.0033684,-117.3675451,33.9713121,-117.3830849,4401,585,9.1625,"0-40"
544,60650307001006,60650301043014,1,60650301043,34.004874,-117.3629136,33.9713121,-117.3830849,6536,565,9.15694444444444,"0-40"
545,60650307001006,60650301043015,1,60650301043,34.0035562,-117.3620745,33.9713121,-117.3830849,4521,596,9.16555555555555,"0-40"
546,60650307004010,60650301043006,1,60650301043,34.0060829,-117.3684308,33.9616191,-117.398909,7421,808,9.22444444444444,"0-40"
547,60650307004010,60650301043010,1,60650301043,34.0046433,-117.3693954,33.9616191,-117.398909,6948,773,9.21472222222222,"0-40"
548,60650308005004,60650301043012,1,60650301043,34.0027005,-117.3645093,33.9676909,-117.4306176,9896,1073,9.29805555555556,"0-40"
549,60650309001000,60650301043007,1,60650301043,34.0017148,-117.3652335,33.9647508,-117.4409512,10491,984,9.27333333333333,"0-40"
550,60650309001000,60650301043015,1,60650301043,34.0035562,-117.3620745,33.9647508,-117.4409512,10782,1017,9.2825,"0-40"
551,60650309001000,60650301043021,1,60650301043,33.9995933,-117.3546803,33.9647508,-117.4409512,12086,925,9.25694444444444,"0-40"
552,60650309001000,60650301043024,1,60650301043,33.999774,-117.3589672,33.9647508,-117.4409512,12655,939,9.26083333333333,"0-40"
553,60650309001000,60650301043025,1,60650301043,34.0012498,-117.3620103,33.9647508,-117.4409512,11538,971,9.26972222222222,"0-40"
554,60650309001016,60650301043020,1,60650301043,34.0013337,-117.3535595,33.9626357,-117.4376541,11122,812,9.22555555555556,"0-40"
555,60650309001022,60650301043001,1,60650301043,34.0070262,-117.3681027,33.9587395,-117.4509088,11863,1074,9.29833333333333,"0-40"
556,60650309001022,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9587395,-117.4509088,13094,1001,9.27805555555556,"0-40"
557,60650309001022,60650301043024,1,60650301043,33.999774,-117.3589672,33.9587395,-117.4509088,13198,963,9.2675,"0-40"
558,60650309001030,60650301043026,1,60650301043,34.0006773,-117.3625596,33.9600648,-117.4569792,13102,1085,9.30138888888889,"0-40"
559,60650309001042,60650301043003,1,60650301043,34.0061374,-117.3645666,33.9473102,-117.4406001,15457,936,9.26,"0-40"
560,60650310013001,60650301043001,1,60650301043,34.0070262,-117.3681027,33.949265,-117.4091901,11749,796,9.22111111111111,"0-40"
561,60650310013006,60650301043017,1,60650301043,34.0025476,-117.3582775,33.9479086,-117.4169565,11109,719,9.19972222222222,"0-40"
562,60650310013012,60650301043015,1,60650301043,34.0035562,-117.3620745,33.946949,-117.406235,10344,689,9.19138888888889,"0-40"
563,60650310013012,60650301043022,1,60650301043,34.000118,-117.3569394,33.946949,-117.406235,11178,673,9.18694444444444,"0-40"
564,60650310022007,60650301043010,1,60650301043,34.0046433,-117.3693954,33.9472254,-117.4218963,11310,864,9.24,"0-40"
565,60650310023001,60650301043012,1,60650301043,34.0027005,-117.3645093,33.958472,-117.4269902,11534,890,9.24722222222222,"0-40"
566,60650311001005,60650301043018,1,60650301043,34.0025766,-117.3569321,33.9558362,-117.3863652,7753,464,9.12888888888889,"0-40"
567,60650311001010,60650301043026,1,60650301043,34.0006773,-117.3625596,33.9597163,-117.3864718,6132,570,9.15833333333333,"0-40"
568,60650311002000,60650301043000,1,60650301043,34.0077899,-117.3671563,33.9496831,-117.3878487,9053,490,9.13611111111111,"0-40"
569,60650311002000,60650301043017,1,60650301043,34.0025476,-117.3582775,33.9496831,-117.3878487,8270,409,9.11361111111111,"0-40"
570,60650311002003,60650301043012,1,60650301043,34.0027005,-117.3645093,33.9516289,-117.3892489,8530,554,9.15388888888889,"0-40"
571,60650311003000,60650301043010,1,60650301043,34.0046433,-117.3693954,33.9518081,-117.3918272,8615,589,9.16361111111111,"0-40"
572,60650311003000,60650301043013,1,60650301043,34.004432,-117.3652038,33.9518081,-117.3918272,8590,589,9.16361111111111,"0-40"
573,60650311003000,60650301043014,1,60650301043,34.004874,-117.3629136,33.9518081,-117.3918272,9112,540,9.15,"0-40"
574,60650311003000,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9518081,-117.3918272,9031,544,9.15111111111111,"0-40"
575,60650311003000,60650301043019,1,60650301043,34.0021066,-117.3555449,33.9518081,-117.3918272,8301,447,9.12416666666667,"0-40"
576,60650311003000,60650301043027,1,60650301043,34.0036865,-117.3687194,33.9518081,-117.3918272,8376,556,9.15444444444444,"0-40"
577,60650311003008,60650301043024,1,60650301043,33.999774,-117.3589672,33.9480997,-117.3959102,9627,556,9.15444444444444,"0-40"
578,60650311003008,60650301043025,1,60650301043,34.0012498,-117.3620103,33.9480997,-117.3959102,8510,587,9.16305555555556,"0-40"
579,60650311004000,60650301043026,1,60650301043,34.0006773,-117.3625596,33.9518786,-117.3983362,7973,704,9.19555555555556,"0-40"
580,60650311004003,60650301043015,1,60650301043,34.0035562,-117.3620745,33.9509405,-117.3974126,9094,599,9.16638888888889,"0-40"
581,60650311004006,60650301043000,1,60650301043,34.0077899,-117.3671563,33.9479163,-117.3983535,10039,607,9.16861111111111,"0-40"
582,60650311004006,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9479163,-117.3983535,9528,580,9.16111111111111,"0-40"
583,60650311005004,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9594526,-117.3938521,7892,717,9.19916666666667,"0-40"
584,60650311005006,60650301043003,1,60650301043,34.0061374,-117.3645666,33.9590996,-117.3958726,6970,826,9.22944444444444,"0-40"
585,60650311005006,60650301043022,1,60650301043,34.000118,-117.3569394,33.9590996,-117.3958726,9658,682,9.18944444444444,"0-40"
586,60650311005012,60650301043003,1,60650301043,34.0061374,-117.3645666,33.9592119,-117.3914016,6559,847,9.23527777777778,"0-40"
587,60650311005021,60650301043010,1,60650301043,34.0046433,-117.3693954,33.9560195,-117.3885859,8027,627,9.17416666666667,"0-40"
588,60650311005021,60650301043024,1,60650301043,33.999774,-117.3589672,33.9560195,-117.3885859,8548,544,9.15111111111111,"0-40"
589,60650311005021,60650301043025,1,60650301043,34.0012498,-117.3620103,33.9560195,-117.3885859,7430,576,9.16,"0-40"
590,60650311005022,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9548251,-117.3885021,8091,555,9.15416666666667,"0-40"
591,60650311005025,60650301043021,1,60650301043,33.9995933,-117.3546803,33.9539364,-117.3922235,7856,511,9.14194444444444,"0-40"
592,60650312001006,60650301043016,1,60650301043,34.0031124,-117.3597635,33.9472475,-117.371476,9425,646,9.17944444444444,"0-40"
593,60650312003000,60650301043015,1,60650301043,34.0035562,-117.3620745,33.9435157,-117.3811829,9333,704,9.19555555555556,"0-40"
